Review,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
R_w2v_train_1811,-0.041789707,0.12874536,-0.013474224,0.09038929,0.059704605,-0.29887483,0.16129196,0.43678242,-0.1419062,-0.06210194,-0.086653516,-0.16989243,-0.06374568,0.059897844,0.08982323,-0.1597262,0.12613758,-0.14420788,-0.078019485,-0.35911524,0.17828892,0.05364348,0.13742118,-0.04731387,-0.101500854,0.042737693,-0.08284459,-0.052066837,-0.1396177,0.021663373,0.16893531,-0.04549841,0.12993488,-0.20316407,-0.07351316,0.25846857,0.05229588,-0.09869258,-0.15890376,-0.26978126,-0.056001186,-0.16591994,-0.0857658,0.07231166,0.20335698,-0.013653413,-0.15446812,-0.019262156,0.13623941,0.13303933,0.10305836,-0.043833338,-0.061791096,-0.08858162,-0.065128006,0.04323772,0.15796849,-0.036131456,-0.14634602,0.07263667,0.034776565,0.046581775,0.12039638,-0.008552155,-0.15864655,0.23174806,0.064349666,0.2882516,-0.2134145,0.15536688,-0.09901686,0.12362498,0.15869135,0.054352835,0.1661392,0.1060562,0.013855975,0.09756256,-0.14981239,-0.073195055,-0.1281847,-0.023668269,-0.16654283,0.21662864,-0.02462005,0.033108257,0.11430152,0.19653271,0.1933763,0.0066210125,0.28591534,0.18667997,0.04365412,0.019032277,0.42439136,0.1985265,0.15868503,-0.21347423,0.06534919,-0.08225694
R_w2v_train_1812,-0.038726367,0.12612818,-0.008925841,0.10173705,0.04427731,-0.2650193,0.14567018,0.38884622,-0.12938948,-0.06359456,-0.08632574,-0.17211008,-0.07809299,0.043475498,0.09084541,-0.13063006,0.10244227,-0.15521787,-0.08154819,-0.30090585,0.14099121,0.05560226,0.1176919,-0.04715628,-0.09188318,0.047899283,-0.112577416,-0.09082093,-0.13946472,0.010486293,0.13793279,-0.026943361,0.120240554,-0.17962761,-0.08599529,0.21295127,0.010245937,-0.08367157,-0.13526104,-0.25553015,-0.064067475,-0.15891513,-0.04692502,0.09491002,0.18570696,0.0059882835,-0.17833915,-0.0073539377,0.10541716,0.14778645,0.102588594,-0.03739135,-0.05738072,-0.09205472,-0.059843827,0.03705984,0.14596237,-0.01942,-0.17339762,0.07069951,0.027844878,0.07036423,0.0658469,-0.013471091,-0.14895745,0.17303261,0.04567181,0.26205823,-0.17221694,0.13500254,-0.102249786,0.095644824,0.1553418,-0.0020750908,0.1662327,0.09125346,-0.0028089858,0.09408229,-0.11249575,-0.10194546,-0.075120956,-0.025077904,-0.1427139,0.19805522,-0.0071708714,0.08304108,0.08133936,0.18100126,0.17939511,-0.0063489797,0.29592144,0.15603085,0.04944234,0.037244868,0.38544995,0.17562038,0.14347644,-0.19397008,0.05119918,-0.07932343
R_w2v_train_1813,-0.042716995,0.117536925,-0.011456427,0.07841348,0.05079403,-0.28127468,0.1444135,0.39750195,-0.13433951,-0.047079477,-0.080393486,-0.15935275,-0.05752605,0.05445186,0.08406522,-0.14359465,0.114233844,-0.14280675,-0.06739365,-0.3328368,0.16759217,0.058837257,0.12888654,-0.04708866,-0.09310498,0.045706317,-0.08434702,-0.04791403,-0.12874402,0.020433541,0.15400442,-0.039626177,0.114522666,-0.1794567,-0.07204888,0.23337622,0.04149999,-0.08452435,-0.14043443,-0.2524341,-0.058595184,-0.15642561,-0.07569909,0.077561416,0.18734145,-0.01534014,-0.1364721,-0.010686421,0.11950999,0.12816158,0.0983401,-0.033585545,-0.048556194,-0.087225124,-0.0592756,0.040420756,0.1524627,-0.03521867,-0.14070378,0.06228304,0.027921373,0.045939744,0.09749151,-0.004700506,-0.14535873,0.21470684,0.060860455,0.26191723,-0.19587658,0.14249891,-0.090448946,0.10576906,0.1486095,0.04503996,0.14998886,0.10230524,0.004886002,0.09406755,-0.13347082,-0.07684077,-0.11929302,-0.021565853,-0.15049261,0.19667862,-0.01180147,0.04294362,0.09754633,0.18763103,0.18447505,0.0070525734,0.28032014,0.17044674,0.040554203,0.020732867,0.38928556,0.17874718,0.14958157,-0.19437031,0.057791714,-0.07431973
R_w2v_train_1814,-0.037787836,0.12643741,0.0027548114,0.075598344,0.042342145,-0.26742348,0.13862525,0.39010295,-0.12915143,-0.05427559,-0.079703934,-0.15851794,-0.05781512,0.047309667,0.06846411,-0.1325646,0.10893187,-0.13848375,-0.06718852,-0.32211676,0.1481333,0.04950173,0.117511906,-0.046576273,-0.094919026,0.041922484,-0.09103911,-0.0607703,-0.12831005,0.02200845,0.14290026,-0.025999315,0.11620945,-0.17812048,-0.06967423,0.22551185,0.0353805,-0.07151247,-0.13386007,-0.24804316,-0.06274558,-0.15416752,-0.06963602,0.08334727,0.17611371,-0.016163327,-0.14211686,-0.011216629,0.109383136,0.13538688,0.093773164,-0.028259626,-0.050930113,-0.08017037,-0.06651642,0.0394182,0.13878687,-0.036531862,-0.13860099,0.068362825,0.033211235,0.046914976,0.08140612,-0.008206568,-0.14824814,0.18965268,0.04449965,0.24588716,-0.17638116,0.13044262,-0.0930138,0.09367915,0.14214231,0.0390348,0.15221584,0.10227201,0.0071848803,0.085223354,-0.12399131,-0.06700655,-0.09358129,-0.010493052,-0.14618754,0.18401824,-0.019827953,0.04657216,0.0922958,0.18187864,0.1831873,0.0015335074,0.274116,0.15706408,0.03946935,0.030331852,0.3703443,0.16623288,0.14836244,-0.1919542,0.05714798,-0.08210329
R_w2v_train_1815,-0.0369086,0.123780645,-0.002054232,0.090885065,0.056938797,-0.27997127,0.15648541,0.4092671,-0.134583,-0.058797456,-0.083362244,-0.16288638,-0.049952663,0.051574957,0.066959895,-0.14589193,0.12555976,-0.13444534,-0.07766749,-0.33767274,0.16089213,0.051292308,0.14016353,-0.04925677,-0.10295602,0.03753071,-0.07341899,-0.023865988,-0.1290476,0.02848788,0.14614691,-0.043422442,0.118611254,-0.20312235,-0.057820488,0.25013748,0.07099219,-0.08537814,-0.14452584,-0.23427403,-0.058763314,-0.16477506,-0.08809202,0.07091544,0.19167526,-0.015998725,-0.13414976,-0.016757127,0.13040128,0.12212131,0.0966612,-0.034469076,-0.036277093,-0.08352583,-0.075885296,0.045403786,0.15327796,-0.027660862,-0.11330904,0.07513003,0.04476335,0.023549993,0.115833916,0.006565124,-0.13145378,0.21389392,0.055383064,0.28449804,-0.20548949,0.14672299,-0.07911244,0.10342921,0.14568564,0.06761721,0.14404199,0.09751838,0.018655267,0.08832144,-0.13569555,-0.0628625,-0.14505747,-0.0163414,-0.16913906,0.18290684,-0.032373123,0.011269067,0.11970641,0.18242933,0.20061855,0.022174865,0.26216382,0.16899815,0.032893747,0.014196707,0.3856941,0.17946286,0.14423513,-0.19161198,0.05007742,-0.08826007
R_w2v_train_1816,-0.029829124,0.10801099,0.0029454727,0.060665883,0.0285734,-0.2034342,0.10932819,0.30760348,-0.09445902,-0.03212556,-0.062822536,-0.13218139,-0.053781856,0.03631389,0.048886247,-0.106634475,0.08284617,-0.11730905,-0.046193283,-0.24643064,0.12094681,0.050557118,0.08512047,-0.04421795,-0.07369338,0.039256863,-0.0772679,-0.05639869,-0.10776524,0.015714044,0.11726789,-0.020079661,0.09591128,-0.13035886,-0.06683792,0.17440988,0.024894383,-0.06271896,-0.11934099,-0.20691642,-0.04672774,-0.12650053,-0.057918377,0.06565226,0.14672461,-0.014835982,-0.11154586,-0.009550721,0.09446189,0.10533921,0.08002581,-0.019679222,-0.04629756,-0.06125064,-0.052687686,0.03621195,0.12230922,-0.028325323,-0.11563895,0.04851477,0.022000084,0.05016147,0.05217014,-0.008626733,-0.12045361,0.14688396,0.0407227,0.19219145,-0.13665505,0.10451232,-0.078972846,0.07350872,0.123807035,0.01577432,0.12543869,0.07939595,0.0007581318,0.06395441,-0.09216786,-0.055520643,-0.07104984,-0.015556914,-0.11715312,0.1423667,-0.010191587,0.045580808,0.059829473,0.14529188,0.14276668,-0.0042868885,0.21618266,0.120135844,0.039248575,0.02008612,0.30660254,0.12773511,0.11591868,-0.1448189,0.04182648,-0.060048778
R_w2v_train_1817,-0.028462902,0.14914274,0.0061718756,0.101237886,0.054022226,-0.31195825,0.163697,0.4601059,-0.14517516,-0.059995413,-0.10092416,-0.20659572,-0.07482065,0.04208066,0.08149206,-0.15773824,0.13651873,-0.17504753,-0.07890442,-0.36047393,0.17640156,0.077324644,0.13122824,-0.06326724,-0.102304384,0.06258755,-0.12459773,-0.09355724,-0.15974817,0.01933221,0.16691153,-0.027040962,0.14477229,-0.20313163,-0.11094108,0.25294545,0.022779344,-0.095301084,-0.16201435,-0.3105414,-0.06975857,-0.19602208,-0.08105296,0.09993852,0.21607697,-0.015585982,-0.17648406,-0.023231516,0.1314561,0.16951568,0.117319465,-0.04311166,-0.06761906,-0.10266128,-0.07768022,0.04291049,0.18821421,-0.03597612,-0.18852928,0.07804821,0.036273178,0.06528756,0.08601825,-0.015429883,-0.17509064,0.22971979,0.062561154,0.2908856,-0.20776261,0.15981413,-0.12431027,0.106752224,0.17591035,0.017424548,0.18964921,0.106862314,0.013052665,0.10158159,-0.14248054,-0.103491336,-0.1082548,-0.026417507,-0.18272701,0.21954133,-0.0112017,0.06405421,0.10462953,0.21074906,0.21177772,-0.014708923,0.33242828,0.18230222,0.06315777,0.043758024,0.45770448,0.19529477,0.16689426,-0.20885605,0.05244206,-0.08944598
R_w2v_train_1818,-0.036733072,0.12296555,-0.013956548,0.09499218,0.057864264,-0.3169293,0.16634087,0.4438147,-0.14623164,-0.060407378,-0.08915989,-0.17221521,-0.065157905,0.06741953,0.09486903,-0.15320371,0.12574469,-0.14683332,-0.07671581,-0.368145,0.18982473,0.05261742,0.14052981,-0.04790569,-0.097012885,0.043473836,-0.086292356,-0.048580334,-0.14190191,0.021869173,0.17285948,-0.04772744,0.1327008,-0.20660011,-0.074571155,0.2585375,0.048338946,-0.09740886,-0.1570778,-0.2736102,-0.061139464,-0.17105322,-0.0958581,0.073713094,0.2018856,-0.018391268,-0.15859227,-0.018555896,0.13872638,0.1397912,0.107355855,-0.045899104,-0.05966314,-0.092439644,-0.0556844,0.040851727,0.16478294,-0.03421663,-0.14776325,0.07493721,0.03140346,0.045062315,0.1211071,-0.007663717,-0.16375995,0.24325027,0.06900568,0.29218063,-0.22064085,0.16280304,-0.0985703,0.12158045,0.16320293,0.048799764,0.1727466,0.10154197,0.014063625,0.102169044,-0.15427333,-0.084514044,-0.1363073,-0.025022922,-0.16870467,0.22165592,-0.020971589,0.035917047,0.1174085,0.19802532,0.19810231,0.0043449486,0.30226964,0.18937184,0.048420608,0.02581391,0.43217653,0.20230173,0.15613301,-0.20910975,0.060365498,-0.08048265
R_w2v_train_1819,-0.04075531,0.11468787,0.002291287,0.06609464,0.039799802,-0.2345857,0.12056908,0.34627634,-0.10668512,-0.037337366,-0.07529581,-0.14004615,-0.055880785,0.041302748,0.06611985,-0.12185538,0.097713396,-0.12792198,-0.051347252,-0.28277338,0.13994525,0.055172596,0.10100572,-0.04181577,-0.08255429,0.042662,-0.08496854,-0.061417326,-0.115088195,0.02403478,0.14104787,-0.02199705,0.10238509,-0.1492414,-0.06971596,0.19211444,0.02184977,-0.07381362,-0.12505935,-0.2224865,-0.051407896,-0.13858478,-0.06131154,0.07144061,0.16189955,-0.016692368,-0.12453777,-0.008390716,0.099039726,0.12142904,0.090978764,-0.027240165,-0.047091804,-0.06449774,-0.0577108,0.041536357,0.13514622,-0.026680375,-0.13258179,0.05526565,0.023467457,0.049046002,0.06155968,-0.009090965,-0.13342497,0.16972193,0.05405444,0.21218161,-0.15802167,0.12682346,-0.086796395,0.08015079,0.13166967,0.01442244,0.13087283,0.09268394,0.0070027933,0.07058358,-0.11122375,-0.063183635,-0.08406833,-0.024055671,-0.12430399,0.16601443,-0.010881174,0.053588808,0.06542966,0.16387269,0.15929584,0.0042348797,0.24542852,0.13250618,0.04050478,0.020730166,0.33809048,0.14499035,0.13457304,-0.16766897,0.05098332,-0.05759925
R_w2v_train_1820,-0.053706486,0.15248261,-0.004363306,0.1220034,0.09795528,-0.32323673,0.24005806,0.5104492,-0.17579366,-0.11608499,-0.09967107,-0.21248458,-0.03310273,0.052104324,0.063956976,-0.1856063,0.18791212,-0.17680795,-0.12841229,-0.4091823,0.17748995,0.03863844,0.21228294,-0.047104478,-0.16135713,0.04132676,-0.050379097,0.0020466447,-0.14144965,0.039617803,0.17315815,-0.057517413,0.123724975,-0.29946712,-0.02846037,0.3202481,0.13357066,-0.12132374,-0.16034214,-0.2504674,-0.072971486,-0.19673377,-0.099175245,0.0728103,0.23408215,-0.021220176,-0.1523094,-0.011154179,0.17784047,0.14298418,0.109094225,-0.04724822,-0.025804505,-0.1196158,-0.12810418,0.049407553,0.18086118,-0.015743054,-0.10633403,0.099096335,0.09105977,-0.01498336,0.2021877,0.041840162,-0.11163902,0.26328117,0.043482915,0.39595672,-0.2775563,0.15349764,-0.054454774,0.1376897,0.15849353,0.13224487,0.15322828,0.099617176,0.028291665,0.10910375,-0.16058226,-0.05188611,-0.23696284,-0.0015396153,-0.24242842,0.20811717,-0.06561556,-0.05386709,0.22374843,0.24163197,0.2577316,0.059211995,0.28251466,0.2164274,0.028994171,0.023528391,0.46472946,0.23393893,0.18381219,-0.2642804,0.06599314,-0.15457548
R_w2v_train_1821,-0.033179212,0.13620217,-0.005694629,0.09892163,0.055843703,-0.3413752,0.16850533,0.47553244,-0.15127096,-0.05131029,-0.09470753,-0.189035,-0.076435804,0.06019904,0.094242446,-0.15524015,0.14417356,-0.16171305,-0.077790156,-0.3931802,0.20290604,0.06970703,0.14750023,-0.06746408,-0.102166496,0.051022083,-0.112192154,-0.061208956,-0.16041249,0.023208728,0.17805323,-0.05102967,0.14787793,-0.21139947,-0.091253415,0.28297934,0.046143208,-0.07899685,-0.16669275,-0.29620618,-0.065180704,-0.19724199,-0.114628255,0.08198813,0.2140973,-0.026430508,-0.15758416,-0.02292528,0.14891538,0.16054766,0.117847465,-0.045968805,-0.05623334,-0.085153386,-0.07179974,0.046819404,0.19525641,-0.04268109,-0.16411635,0.07951494,0.029600054,0.048901983,0.11370587,-0.00933856,-0.17952807,0.2684317,0.08659035,0.3066109,-0.22819343,0.1784827,-0.11241754,0.1213782,0.18445857,0.051523905,0.18441339,0.106860295,0.016915875,0.10778783,-0.16043848,-0.097093195,-0.14603089,-0.030439192,-0.18823591,0.22578159,-0.021699961,0.034664024,0.116479956,0.20673034,0.21618254,-0.004783278,0.33061033,0.19850335,0.056361575,0.022009438,0.46671885,0.21104248,0.16015719,-0.20975478,0.04822535,-0.07442865
R_w2v_train_1822,-0.045252435,0.15252016,0.0049604275,0.0986268,0.042422745,-0.32297435,0.16497836,0.46476945,-0.14704284,-0.050834864,-0.098276824,-0.19333681,-0.08887949,0.05269485,0.07768846,-0.1595131,0.13280198,-0.17617366,-0.06750062,-0.3881337,0.18885258,0.07520528,0.12773404,-0.06034716,-0.103428915,0.055093296,-0.12819973,-0.08697756,-0.16139892,0.019552294,0.1781791,-0.032182217,0.14284186,-0.19147345,-0.10074262,0.2675646,0.030986588,-0.08594296,-0.15990993,-0.30461094,-0.06830757,-0.18423283,-0.095627874,0.09963262,0.22309402,-0.017464438,-0.16784802,-0.011128144,0.1349437,0.16837387,0.127131,-0.041056506,-0.06265682,-0.086280435,-0.07994368,0.06313287,0.18800664,-0.04547894,-0.17910077,0.07631711,0.027120167,0.07158597,0.0741956,-0.0063651977,-0.17974767,0.21497743,0.064402066,0.29212892,-0.20334005,0.16680743,-0.11778085,0.11236457,0.1797716,0.0137962345,0.18261215,0.12730053,0.0002693191,0.09939791,-0.14785941,-0.0930005,-0.102065146,-0.03958682,-0.17735305,0.23198354,-0.020810865,0.079419434,0.091687426,0.21622331,0.22372112,-0.013014021,0.3366615,0.18532276,0.05671466,0.033744197,0.45919245,0.19206062,0.16473588,-0.21818721,0.06773144,-0.07167325
R_w2v_train_1823,-0.044512328,0.12431535,-0.020619256,0.105917126,0.083091944,-0.31817326,0.19421136,0.45842025,-0.15299882,-0.08085964,-0.08972856,-0.1785775,-0.045909613,0.06455647,0.088283665,-0.1648434,0.14873317,-0.14937897,-0.102419734,-0.379446,0.18587624,0.04017007,0.17657375,-0.041741,-0.11602173,0.034263242,-0.047784556,-0.017970448,-0.12929003,0.024093753,0.16692191,-0.05805036,0.12039217,-0.23786074,-0.05270574,0.2834915,0.08863637,-0.115344524,-0.15170057,-0.2520098,-0.0575984,-0.1657712,-0.096353434,0.054655224,0.20413125,-0.0093457205,-0.15119042,-0.016072659,0.14901179,0.12894203,0.10320977,-0.054883197,-0.05049484,-0.10747043,-0.07741335,0.034247898,0.16335723,-0.019496167,-0.11802552,0.078312926,0.054703962,0.015180961,0.16728134,0.00902827,-0.13357891,0.25491858,0.06463481,0.33660293,-0.25139442,0.15623912,-0.06562573,0.13564229,0.15227476,0.090149604,0.16059363,0.095223725,0.024067292,0.101946704,-0.16477409,-0.062226966,-0.1819176,-0.011593215,-0.19470407,0.22016181,-0.039876718,-0.010331866,0.16452861,0.20424367,0.20626508,0.031120947,0.2777368,0.20242049,0.040056895,0.021112673,0.43381178,0.21987776,0.16460872,-0.22953105,0.06481932,-0.10856331
R_w2v_train_1824,-0.03924514,0.15450217,-9.335927e-05,0.09325046,0.049646836,-0.3070214,0.17100284,0.4519751,-0.14810355,-0.05061378,-0.09585208,-0.18733482,-0.06843407,0.053691268,0.076558076,-0.16094048,0.1307874,-0.16558553,-0.07309082,-0.3691216,0.18548381,0.069742866,0.13084432,-0.053738173,-0.11048131,0.052589383,-0.112594604,-0.07171068,-0.14696617,0.030465968,0.17471749,-0.03464184,0.14037645,-0.20234294,-0.08129615,0.26217666,0.04475282,-0.083471656,-0.16726963,-0.28951585,-0.07344927,-0.19304319,-0.10088763,0.09499104,0.21233183,-0.03033046,-0.15689866,-0.015514051,0.14092308,0.15612802,0.112672836,-0.033942383,-0.059568703,-0.090311185,-0.07150113,0.05193549,0.17712933,-0.045128066,-0.16402945,0.07542611,0.03435693,0.05168482,0.09773046,-0.0039815726,-0.16604419,0.23125698,0.0645057,0.28854495,-0.21978426,0.1656447,-0.10832865,0.108896874,0.17038019,0.0416424,0.16973972,0.11912089,0.01073259,0.09991883,-0.14485565,-0.08059581,-0.12377237,-0.026019182,-0.17217256,0.2081173,-0.016363252,0.043142915,0.10650276,0.21244147,0.21642616,0.0022069835,0.31674594,0.18729062,0.049702924,0.022208411,0.44205606,0.18763724,0.16640523,-0.21033233,0.0624821,-0.08603243
R_w2v_train_1825,-0.03967671,0.13363022,-0.004549341,0.08603345,0.043268237,-0.26500392,0.14252192,0.39029664,-0.1284662,-0.054100964,-0.08562424,-0.16634627,-0.073619016,0.042409778,0.07742609,-0.13642561,0.10696277,-0.14854002,-0.070635594,-0.31056753,0.14934485,0.058914896,0.11703702,-0.04872708,-0.09138725,0.048635945,-0.10071805,-0.08089856,-0.13240181,0.016568817,0.1452936,-0.028702745,0.11734093,-0.17216818,-0.08464531,0.21236372,0.01776376,-0.08215676,-0.13440731,-0.25647977,-0.060105857,-0.1586418,-0.059459273,0.09016782,0.18310376,-0.009167685,-0.16125372,-0.007963227,0.113959186,0.14187846,0.10314629,-0.035203096,-0.055428866,-0.087750606,-0.061372768,0.040778354,0.15336438,-0.025436696,-0.1612789,0.06583055,0.028439803,0.06174737,0.06930191,-0.010874015,-0.14669895,0.18463017,0.04910182,0.24893183,-0.1795279,0.13208935,-0.09965933,0.09311674,0.15252396,0.013331694,0.15631664,0.09820847,0.002502085,0.08949709,-0.1188676,-0.08783917,-0.082891375,-0.023325933,-0.13859095,0.19058508,-0.00815474,0.07091048,0.083341226,0.18145424,0.18162505,-0.004232872,0.2879995,0.16007827,0.045193497,0.031597596,0.38671607,0.17255726,0.14344323,-0.19286188,0.053962737,-0.0713112
R_w2v_train_1826,-0.056867443,0.15907703,-0.0027632897,0.08440935,0.056014948,-0.31677708,0.17594792,0.47526687,-0.1621853,-0.058343876,-0.098898366,-0.18292132,-0.061024494,0.05808214,0.079600915,-0.1712871,0.1329577,-0.16890445,-0.06798909,-0.39215672,0.18253341,0.053603657,0.13753246,-0.053708673,-0.11564259,0.045502007,-0.10312822,-0.06688953,-0.14744768,0.03457031,0.1836988,-0.032364957,0.1365628,-0.2130492,-0.0754906,0.2684358,0.043745395,-0.10061681,-0.16710553,-0.300414,-0.07110379,-0.19611746,-0.07997418,0.098821245,0.22370243,-0.029047674,-0.16481192,-0.017774375,0.13046983,0.15491888,0.121904984,-0.022433737,-0.06078881,-0.09119779,-0.06997406,0.054265223,0.1725891,-0.040322684,-0.16449639,0.07259122,0.04090568,0.04889637,0.09552124,-0.0018710432,-0.16439502,0.22952399,0.07016121,0.28828758,-0.21932943,0.16010818,-0.10615151,0.11525641,0.16719434,0.05198162,0.17753819,0.12800285,0.00834283,0.10920892,-0.14853294,-0.06580366,-0.12379481,-0.016012445,-0.16889319,0.21408463,-0.01517868,0.05999019,0.10901642,0.22654061,0.22812729,0.012483233,0.32343173,0.19287573,0.04997228,0.023929024,0.45705304,0.19579484,0.18006541,-0.23435529,0.07444703,-0.0871591
R_w2v_train_1827,-0.04201946,0.120075054,-0.024275461,0.10848502,0.06374955,-0.34524712,0.17843387,0.47147813,-0.15363291,-0.06290888,-0.0935899,-0.18324727,-0.067979775,0.07617693,0.11393411,-0.1672859,0.13885014,-0.15704387,-0.08671373,-0.4017955,0.2121581,0.05967378,0.1574223,-0.056571152,-0.09784154,0.04263456,-0.08980066,-0.04972671,-0.15125775,0.015390841,0.18810056,-0.053844944,0.14687754,-0.21894938,-0.08719445,0.27978644,0.04909176,-0.103172764,-0.16867122,-0.29320517,-0.059245832,-0.17665784,-0.099412076,0.07149824,0.21463643,-0.019128982,-0.17134371,-0.017745396,0.1496391,0.15460928,0.12003403,-0.052310154,-0.06286072,-0.09568477,-0.05355102,0.043139387,0.1804707,-0.03210601,-0.15085681,0.07888017,0.028797818,0.045331065,0.13661331,-0.013541073,-0.1823835,0.26589522,0.07410987,0.31519833,-0.24081728,0.17883344,-0.106221795,0.13285393,0.18201543,0.0505145,0.18655512,0.09500659,0.020193588,0.10739229,-0.1738051,-0.09315029,-0.14200436,-0.033779677,-0.18414259,0.2481243,-0.01558654,0.044668227,0.1210691,0.21202864,0.21081132,0.013476359,0.33085552,0.20658207,0.05440622,0.02773679,0.4634396,0.22305141,0.1663485,-0.22305778,0.06755573,-0.08381808
R_w2v_train_1828,-0.045932956,0.15162332,-0.009085025,0.11247459,0.07379863,-0.3359172,0.20451838,0.50420403,-0.16654955,-0.08221953,-0.10284018,-0.19633776,-0.05681345,0.065959334,0.080921784,-0.17922583,0.15988587,-0.16535816,-0.10250511,-0.40911362,0.19341263,0.05679095,0.17776625,-0.056126557,-0.1292628,0.0454348,-0.07983593,-0.028660888,-0.15560715,0.040654123,0.18281066,-0.05598258,0.14283955,-0.2597334,-0.060642112,0.30640906,0.09093417,-0.10240652,-0.16775994,-0.28553486,-0.070616186,-0.200922,-0.11123486,0.078655906,0.23442626,-0.021151526,-0.16222255,-0.016722528,0.1644138,0.14837196,0.11932115,-0.048595235,-0.050226655,-0.10844473,-0.085909285,0.053743243,0.1834988,-0.03507304,-0.13941674,0.08586582,0.053341914,0.02317373,0.15239297,0.013248364,-0.1588469,0.2656829,0.06686445,0.3483235,-0.25556016,0.17748906,-0.08784151,0.12914148,0.1758792,0.09313243,0.17045206,0.10850646,0.023521736,0.10674499,-0.16557902,-0.070892386,-0.18429832,-0.016218103,-0.2103822,0.2209795,-0.0439359,-0.0023292014,0.16309631,0.22844449,0.24011934,0.029814636,0.31390935,0.21181738,0.043112975,0.023707028,0.46887,0.21915373,0.18276596,-0.23817912,0.06384966,-0.11647586
R_w2v_train_1829,-0.03508188,0.1287803,-0.0038808016,0.091897115,0.054397695,-0.30312106,0.16004126,0.43644425,-0.14310771,-0.05668109,-0.08538069,-0.16884801,-0.06391866,0.058612175,0.08320038,-0.15010999,0.12318618,-0.14594439,-0.072676525,-0.3583926,0.17703123,0.053364623,0.13276479,-0.049477685,-0.099051625,0.043232128,-0.09404549,-0.05432153,-0.14088708,0.023933839,0.16339506,-0.044677958,0.13468024,-0.19912149,-0.0757436,0.2516805,0.043333914,-0.08274322,-0.15069228,-0.26925117,-0.060000405,-0.17536348,-0.0920091,0.08178457,0.19539142,-0.024498755,-0.1517838,-0.016697017,0.13303159,0.14520037,0.10538669,-0.039928213,-0.056664184,-0.08487442,-0.06118094,0.046354704,0.1641199,-0.03690851,-0.14690247,0.073133014,0.035497967,0.04517528,0.10673027,-0.006252571,-0.16121085,0.23078603,0.06570515,0.2822999,-0.20595446,0.15493582,-0.09565269,0.109043255,0.16272531,0.046134148,0.17020315,0.10462013,0.011145292,0.10117491,-0.14426896,-0.076813236,-0.12411923,-0.023340628,-0.16681667,0.20656234,-0.021198599,0.0406671,0.10962725,0.19338834,0.20152669,0.0015905594,0.30016318,0.18043703,0.05009776,0.026869796,0.42180648,0.18886395,0.15082414,-0.20247382,0.053332802,-0.07825181
R_w2v_train_1830,-0.024742484,0.12349866,-0.010683569,0.0948985,0.06640533,-0.33233675,0.1597138,0.45361647,-0.13425176,-0.053687483,-0.08843559,-0.18900485,-0.068312,0.057780717,0.09664474,-0.15909976,0.13757956,-0.15748522,-0.06885001,-0.36796674,0.19993414,0.06832468,0.13612254,-0.06018017,-0.09628007,0.05769315,-0.091447674,-0.06097348,-0.14803319,0.013508027,0.17760132,-0.04583805,0.13986737,-0.19062763,-0.10416642,0.24944289,0.040558327,-0.09610621,-0.16188249,-0.2942765,-0.0570326,-0.17835292,-0.09136525,0.0765428,0.20802842,-0.018232103,-0.1679682,-0.021679746,0.14361002,0.15524858,0.11200023,-0.05300003,-0.06973284,-0.1075468,-0.055260733,0.04766528,0.18719923,-0.03694521,-0.16137013,0.07065571,0.026704596,0.062251065,0.11443504,-0.011642532,-0.17669469,0.26509592,0.068030715,0.29020205,-0.22058897,0.15815827,-0.10845725,0.11509351,0.17612289,0.03622715,0.18925299,0.10395275,0.022125743,0.101827934,-0.1599222,-0.103343524,-0.13491349,-0.021111198,-0.17668302,0.23268087,-0.00039839477,0.052824028,0.11007238,0.2032544,0.19627948,-0.01197562,0.32608956,0.18873401,0.06083664,0.03971216,0.4556,0.20316063,0.16240819,-0.2092755,0.049338438,-0.08122599
